current_uA,voltage_V
-50.0,21.60413480266833
-49.0,21.169027563726793
-48.0,20.73450103197792
-47.0,20.299962030104368
-46.0,19.865378760739738
-45.0,19.4307506669605
-44.0,18.996106271320738
-43.0,18.561406629818713
-42.0,18.126658649738417
-41.0,17.691888081245256
-40.0,17.257057567390216
-39.0,16.822168659541624
-38.0,16.387246097824093
-37.0,15.95226511561873
-36.0,15.51720861813694
-35.0,15.082096774341048
-34.0,14.646933209358899
-33.0,14.211685211853508
-32.0,13.776371932023773
-31.0,13.340961113346719
-30.0,12.905467108591813
-29.0,12.469933559393194
-28.0,12.034251478110392
-27.0,11.598438901866386
-26.0,11.16254972396625
-25.0,10.726534621080544
-24.0,10.290383760982694
-23.0,9.85411746839453
-22.0,9.417641184664737
-21.0,8.981033855918165
-20.0,8.544196796249896
-19.0,8.107160327099896
-18.0,7.669874199947123
-17.0,7.232454820669455
-16.0,6.794618682057044
-15.0,6.356227720202777
-14.0,5.9172262712565304
-13.0,5.478318653932003
-12.0,5.038856848246752
-11.0,4.598051469088914
-10.0,4.156388276495164
-9.0,3.714042225904617
-8.0,3.2691863017524234
-7.0,2.8187578864876053
-6.0,2.362567137564727
-5.0,1.9070512742011696
-4.0,1.4242831199501207
-3.0,0.9298457136694319
-2.0,0.24194685833444463
-1.0,-0.0011986917901180788
0.0,-0.016792088746014528
1.0,-0.022461681355384032
2.0,-0.04679718914895903
3.0,-0.42350993030505124
4.0,-0.7684662698478691
5.0,-1.156255405332607
6.0,-1.4851127488398952
7.0,-1.930912674682445
8.0,-2.3022293509347973
9.0,-2.673557713674428
10.0,-3.081579283026141
11.0,-3.5349724799271836
12.0,-4.056047798050143
13.0,-4.661343050446006
14.0,-5.273554679171884
15.0,-5.80910862416976
16.0,-6.302947854256383
17.0,-6.778232415646717
18.0,-7.243603534643637
19.0,-7.703070576368031
20.0,-8.158525684154288
21.0,-8.611218003543227
22.0,-9.0619132939013
23.0,-9.511030657045557
24.0,-9.958862227133986
25.0,-10.40570683999521
26.0,-10.851644502048714
27.0,-11.296801181550174
28.0,-11.741301911120669
29.0,-12.185238236257119
30.0,-12.628633309904224
31.0,-13.07151712967389
32.0,-13.513909826742886
33.0,-13.955958309624425
34.0,-14.397608995835046
35.0,-14.838863702570247
36.0,-15.279781548549357
37.0,-15.720442670562866
38.0,-16.16076297786817
39.0,-16.600800448792928
40.0,-17.040638596318427
41.0,-17.480174750857007
42.0,-17.919493889003885
43.0,-18.358630621273814
44.0,-18.797508140713145
45.0,-19.236241430921993
46.0,-19.674765598149804
47.0,-20.113117977205647
48.0,-20.551319976427664
49.0,-20.989304790177947
