current_uA,voltage_V
-50.0,-19.73515266110418
-49.0,-19.387660025439033
-48.0,-19.061573251197558
-47.0,-18.672602572317032
-46.0,-18.275313450044017
-45.0,-17.87802360076181
-44.0,-17.480734180370263
-43.0,-17.08344419364723
-42.0,-16.686155026795205
-41.0,-16.28886499731748
-40.0,-15.89157745439732
-39.0,-15.494286346751418
-38.0,-15.09699357840809
-37.0,-14.699707017581636
-36.0,-14.302415839382032
-35.0,-13.905126722494677
-34.0,-13.50783777333061
-33.0,-13.110532176510175
-32.0,-12.713252663002278
-31.0,-12.315967055273267
-30.0,-11.918645390120405
-29.0,-11.521315259319254
-28.0,-11.124012917267798
-27.0,-10.72610886647981
-26.0,-10.09685826093782
-25.0,-9.333987704314861
-24.0,-8.839744171635573
-23.0,-8.095088683893083
-22.0,-7.599098396936992
-21.0,-7.205932912423936
-20.0,-6.818955889868196
-19.0,-6.437256475055133
-18.0,-6.060057334537233
-17.0,-5.384677230778271
-16.0,-4.2784130483111165
-15.0,-3.941871274734745
-14.0,-3.610551252394419
-13.0,-3.2828429121453935
-12.0,-2.9540048874145475
-11.0,-2.6110625885249603
-10.0,-1.8919819862126512
-9.0,-0.40151390868282033
-8.0,-0.25768801272265573
-7.0,-0.1882195829891622
-6.0,-0.11325096262295037
-5.0,-0.004360310989395872
-4.0,0.010710007134956373
-3.0,0.005366587670686071
-2.0,0.004225432799033567
-1.0,0.003858208791089167
0.0,0.0037856559562634783
1.0,0.0038970156924857994
2.0,0.004183644158374839
3.0,0.0047412189553178805
4.0,0.005862552820810219
5.0,0.008754025007674929
6.0,0.046048988321529996
7.0,0.20455936656638207
8.0,0.27741258954230613
9.0,0.33730391417614086
10.0,0.3918047764121002
11.0,0.49046919187253013
12.0,0.6296194342799964
13.0,0.7638500691670362
14.0,0.9664593235692843
15.0,1.3709030001069962
16.0,1.976611871550555
17.0,3.625763344801382
18.0,5.314719595760735
19.0,7.004936645816478
20.0,7.679388654514903
21.0,8.091387206591598
22.0,8.501760688493423
23.0,8.90823934249932
24.0,9.316384489207932
25.0,9.724235014131105
26.0,10.131739425949364
27.0,10.53895605627118
28.0,10.945886992994296
29.0,11.352553188582888
30.0,11.758973131662566
31.0,12.1651783734888
32.0,12.571191196949599
33.0,12.977058343526824
34.0,13.382819652606068
35.0,13.788507448900836
36.0,14.194259925888312
37.0,14.60013198014242
38.0,15.00632241309855
39.0,15.413093094430812
40.0,15.82113418484081
41.0,16.232314847438104
42.0,16.657321354818954
43.0,17.08343266811596
44.0,17.48073477402641
45.0,17.87802436127632
46.0,18.27531364448475
47.0,18.67260303718491
48.0,19.06989303243151
49.0,19.46718281031092
