current_uA,voltage_V
-50.0,-21.409454084131497
-49.5,-21.187340059117847
-49.0,-20.96484003940269
-48.5,-20.742464493461817
-48.0,-20.51988739225745
-47.5,-20.297223168967637
-47.0,-20.074450900857705
-46.5,-19.85157747122105
-46.0,-19.6286939917182
-45.5,-19.405596908341884
-45.0,-19.182552842491088
-44.5,-18.959237782509064
-44.0,-18.735855205396188
-43.5,-18.512417192549854
-43.0,-18.28876330282586
-42.5,-18.065023411995817
-42.0,-17.841194785507003
-41.5,-17.617152338603308
-41.0,-17.39298267132872
-40.5,-17.16861111165741
-40.0,-16.944211769361818
-39.5,-16.719598619355228
-39.0,-16.494915704682057
-38.5,-16.270033837639822
-38.0,-16.044650165795208
-37.5,-15.819747183215942
-37.0,-15.59420074210156
-36.5,-15.368601746435699
-36.0,-15.142712790364662
-35.5,-14.91670191381636
-35.0,-14.690286340860112
-34.5,-14.463933330067986
-34.0,-14.237101338700313
-33.5,-14.00981188225597
-33.0,-13.782079605777955
-32.5,-13.554736675461273
-32.0,-13.326651351715352
-31.5,-13.098429399436602
-31.0,-12.869810613379084
-30.5,-12.640604684589503
-30.0,-12.411563710595926
-29.5,-12.182102597943517
-29.0,-11.951631496053924
-28.5,-11.72062699426418
-28.0,-11.488892252837887
-27.5,-11.258105276493446
-27.0,-11.02497450196431
-26.5,-10.792786534945886
-26.0,-10.558262862594141
-25.5,-10.323909612389487
-25.0,-10.08884009141874
-24.5,-9.851259760146982
-24.0,-9.614729198782936
-23.5,-9.376354266530875
-23.0,-9.13700262557097
-22.5,-8.895606542244828
-22.0,-8.653115898696427
-21.5,-8.408720224611093
-21.0,-8.161743994081972
-20.5,-7.915664151972567
-20.0,-7.666951371422683
-19.5,-7.408581771076634
-19.0,-7.156922543291183
-18.5,-6.895180033770213
-18.0,-6.628902538410009
-17.5,-6.363861004614647
-17.0,-6.080913541117435
-16.5,-5.7995937571736835
-16.0,-5.498981129483373
-15.5,-5.180278971520535
-15.0,-4.803060738773548
-14.5,-2.3371373033542353
-14.0,-0.03678238876487792
-13.5,-0.0007360458312578149
-13.0,-0.0006956547670916643
-12.5,-0.0006580555607426849
-12.0,-0.0006228005938225163
-11.5,-0.0005869588960345026
-11.0,-0.0005547381397735736
-10.5,-0.0005226006363050037
-10.0,-0.0004914456752275579
-9.5,-0.00046146566325532825
-9.0,-0.0004323451588832284
-8.5,-0.0004040377356233595
-8.0,-0.00037655595208292876
-7.5,-0.0003497525779155621
-7.0,-0.00032361477186764836
-6.5,-0.0002991678235415811
-6.0,-0.0002717524704584482
-5.5,-0.0002485133629515561
-5.0,-0.00022204872938432022
-4.5,-0.0002005346431239059
-4.0,-0.00017743296164470887
-3.5,-0.0001544720729969872
-3.0,-0.00013169550581548523
-2.5,-0.00010921848515545427
-2.0,-8.675666567492235e-05
-1.5,-6.437683646319195e-05
-1.0,-4.2956840213323884e-05
-0.5,-2.1245683280579077e-05
0.0,4.849259866804304e-07
0.5,2.2189682219360028e-05
1.0,4.3780069870037616e-05
1.5,6.555823829718442e-05
2.0,8.814621242587866e-05
2.5,0.00010908995309742149
3.0,0.00013113852083996682
3.5,0.00015301152920626837
4.0,0.0001753879437307185
4.5,0.0001977191098106989
5.0,0.00022169457797567858
5.5,0.000243362860357758
6.0,0.0002666982893486692
6.5,0.0002903020163157542
7.0,0.000314376586697396
7.5,0.0003388933291662651
8.0,0.00036385229338685605
8.5,0.00038955167329415646
9.0,0.00041585115175215697
9.5,0.00044280612853674604
10.0,0.00047032291064704894
10.5,0.0004990475408557301
11.0,0.0005284654144944889
11.5,0.0005589382098285128
12.0,0.0005906345107317133
12.5,0.0006235900147502232
13.0,0.0006581236607857505
13.5,0.0006942342355832879
14.0,0.0007321249011644912
14.5,0.0007720323585008901
15.0,0.0008146038738538271
15.5,0.0008601230757353446
16.0,0.0009087567699729615
16.5,0.0009616028599762738
17.0,0.0010203151063555651
17.5,0.0010862078607115563
18.0,0.0011664681420678429
18.5,0.0012832397878185437
19.0,0.001851912351916333
19.5,0.12135035584628616
20.0,0.12021003382058441
20.5,0.17466047265411297
21.0,0.17053475770113483
21.5,0.1829125394234197
22.0,0.2103386941397785
22.5,0.25959371315052615
23.0,0.3410191992417512
23.5,0.6416215987406576
24.0,1.865091423191522
24.5,5.060591794697648
25.0,9.52055681564013
25.5,10.436400149573675
26.0,10.666967508875958
26.5,10.89706315295494
27.0,11.127905445082098
27.5,11.357631794259012
28.0,11.586010451308702
28.5,11.814831147744021
29.0,12.043616455995696
29.5,12.271444086280376
30.0,12.498562378060635
30.5,12.726319665033662
31.0,12.953465132522268
31.5,13.180152353327664
32.0,13.406748481470341
32.5,13.633303906686164
33.0,13.85931671536637
33.5,14.084900791508746
34.0,14.310366924422251
34.5,14.535912662632121
35.0,14.76104881349771
35.5,14.986200247165181
36.0,15.210963335042855
36.5,15.435544247872231
37.0,15.660093620758975
37.5,15.884533798719817
38.0,16.10859059508211
38.5,16.33261072642667
39.0,16.556579394221256
39.5,16.780308296274377
40.0,17.00406163162806
40.5,17.227489687258714
41.0,17.450836061803106
41.5,17.674081401985497
42.0,17.897229490231123
42.5,18.120368107829275
43.0,18.34328920778232
43.5,18.56612611555942
44.0,18.788768137598293
44.5,19.01136451940611
45.0,19.233960664495495
45.5,19.456342960023107
46.0,19.67876481589671
46.5,19.900907923208763
47.0,20.123208465143904
47.5,20.3453480775932
48.0,20.5673279153452
48.5,20.789286536990275
49.0,21.01110935210479
49.5,21.232908722320463
