current_uA,voltage_V
-50.0,21.54150514165699
-49.0,21.10518847054113
-48.0,20.669284621391643
-47.0,20.23330972753811
-46.0,19.797221503676937
-45.0,19.36106378154307
-44.0,18.92478114574822
-43.0,18.488395272856263
-42.0,18.05190015973214
-41.0,17.61527880535767
-40.0,17.17853706316036
-39.0,16.741653188952014
-38.0,16.30462022667835
-37.0,15.867443708442465
-36.0,15.430103366572519
-35.0,14.992568414651526
-34.0,14.554877178934245
-33.0,14.116970273645093
-32.0,13.678841683245341
-31.0,13.240486104528049
-30.0,12.80193726016363
-29.0,12.363053792998041
-28.0,11.923971485920259
-27.0,11.484537398588461
-26.0,11.04478978115042
-25.0,10.60454776992297
-24.0,10.16409732939626
-23.0,9.723278881468403
-22.0,9.28196741325283
-21.0,8.840153105393352
-20.0,8.397418242198896
-19.0,7.9549293161213255
-18.0,7.5111951603097955
-17.0,7.066822231186156
-16.0,6.621650514496938
-15.0,6.175739490512756
-14.0,5.728880545846161
-13.0,5.281102633808608
-12.0,4.830543600880777
-11.0,4.3819006240284395
-10.0,3.9245337046564055
-9.0,3.470180609385072
-8.0,3.013420997414921
-7.0,2.5397388862856736
-6.0,2.0575815406455016
-5.0,1.5119583350926575
-4.0,0.7640374897026518
-3.0,0.04673677058503412
-2.0,-0.01319931890921141
-1.0,-0.008977542594001806
0.0,-0.01072343217272303
1.0,-0.010584262218606505
2.0,-0.014762625827498013
3.0,-0.03221281799474056
4.0,-0.32051237974110985
5.0,-0.5126612665687394
6.0,-0.6897913427226509
7.0,-0.8982837791273437
8.0,-1.1453608553506123
9.0,-1.420899888477848
10.0,-1.6562098227166742
11.0,-1.9247308281230153
12.0,-2.2045626555353173
13.0,-2.5103324492588976
14.0,-2.8589172401153267
15.0,-3.2571137996697503
16.0,-3.747387859564027
17.0,-4.526322575740103
18.0,-6.275578969379214
19.0,-7.095945201823133
20.0,-7.631761601861679
21.0,-8.142217602082859
22.0,-8.637402685408968
23.0,-9.122312811535819
24.0,-9.599879285304288
25.0,-10.072104147676503
26.0,-10.540080280196742
27.0,-11.004511194608313
28.0,-11.466121751017686
29.0,-11.925451710421271
30.0,-12.382759973439269
31.0,-12.838341668128418
32.0,-13.29236981926951
33.0,-13.744966970618881
34.0,-14.196419425633977
35.0,-14.646713742181266
36.0,-15.09603557209163
37.0,-15.544395637991554
38.0,-15.99197999735747
39.0,-16.438772203550464
40.0,-16.88491194709676
41.0,-17.330383568626765
42.0,-17.775228286001752
43.0,-18.219591169696105
44.0,-18.663372229550852
45.0,-19.106742383885923
46.0,-19.5496290637741
47.0,-19.99213304387125
48.0,-20.434222376637987
49.0,-20.875970516374874
