current_uA,voltage_V
-50.0,-21.356098030228683
-49.0,-20.92263560356174
-48.0,-20.49081784969189
-47.0,-20.05905685037799
-46.0,-19.627172284788323
-45.0,-19.195285639749038
-44.0,-18.7633299379491
-43.0,-18.33137939410902
-42.0,-17.899316809844517
-41.0,-17.467136001393218
-40.0,-17.035069660832285
-39.0,-16.60288408522286
-38.0,-16.17058874972086
-37.0,-15.738293178937479
-36.0,-15.305904915972043
-35.0,-14.87348425109813
-34.0,-14.441075044369823
-33.0,-14.008465736930976
-32.0,-13.575878885434902
-31.0,-13.143255535831026
-30.0,-12.710465524990848
-29.0,-12.277722294625589
-28.0,-11.844821255463378
-27.0,-11.411824658900047
-26.0,-10.978835808755738
-25.0,-10.545697347874489
-24.0,-10.112458415770888
-23.0,-9.679104123735474
-22.0,-9.24560008202928
-21.0,-8.811884240088276
-20.0,-8.377987586963563
-19.0,-7.943855392404307
-18.0,-7.509183652656868
-17.0,-7.073864065550933
-16.0,-6.6373588585916785
-15.0,-6.199245240783421
-14.0,-5.758322971906284
-13.0,-5.3123436607460786
-12.0,-4.8569555842644405
-11.0,-4.383718933975982
-10.0,-3.883022768520904
-9.0,-3.374843880060525
-8.0,-2.897411062021171
-7.0,-2.4552701209197263
-6.0,-2.0351624507303097
-5.0,-1.638352335985984
-4.0,-1.1923714263409746
-3.0,-0.6116334591970716
-2.0,-0.13066445587600106
-1.0,0.006206785227011871
0.0,0.014773935066503053
1.0,0.03342755791064148
2.0,0.08039283225498947
3.0,0.5677139109233271
4.0,1.0198084698860082
5.0,1.6072615808223953
6.0,2.342255916152756
7.0,2.8108982210684226
8.0,3.2707268316716185
9.0,3.7265736421815006
10.0,4.170172558644863
11.0,4.611416080295166
12.0,5.050153597182702
13.0,5.48756883234082
14.0,5.92418530221047
15.0,6.360363780836025
16.0,6.795953264997178
17.0,7.230882449389025
18.0,7.665089225169423
19.0,8.098559710197613
20.0,8.531443255220998
21.0,8.96392657471725
22.0,9.396094138431632
23.0,9.828043352933646
24.0,10.259754406290769
25.0,10.691293873002
26.0,11.122697270262426
27.0,11.553978179675566
28.0,11.98516350026048
29.0,12.416243071108893
30.0,12.847254248435613
31.0,13.278197219582427
32.0,13.709084605339678
33.0,14.139906318068764
34.0,14.570691489638504
35.0,15.001426283970451
36.0,15.432109150367255
37.0,15.86276400458961
38.0,16.293387932732347
39.0,16.72398027748824
40.0,17.154537872063038
41.0,17.58506843407357
42.0,18.01557697057517
43.0,18.446060407352014
44.0,18.87652127765432
45.0,19.30696958950225
46.0,19.737374155511944
47.0,20.167788445360447
48.0,20.598177139225452
49.0,21.028554001503558
