current_uA,voltage_V
-50.0,21.965367170406175
-49.0,21.523065938611705
-48.0,21.08021912568318
-47.0,20.638667378217143
-46.0,20.195083785218845
-45.0,19.752602562240586
-44.0,19.31027460986166
-43.0,18.867782695060193
-42.0,18.424872677208985
-41.0,17.981270319050427
-40.0,17.53733674976714
-39.0,17.09548057018978
-38.0,16.653691619681943
-37.0,16.20880913195693
-36.0,15.767010738725322
-35.0,15.324524897911665
-34.0,14.878980425301359
-33.0,14.435576682444525
-32.0,13.991420834896239
-31.0,13.546675264830704
-30.0,13.100935268996533
-29.0,12.658520062414523
-28.0,12.211576429664307
-27.0,11.763441746541544
-26.0,11.313877562408672
-25.0,10.866981184499984
-24.0,10.41834612536422
-23.0,9.968551509414205
-22.0,9.515810985718344
-21.0,9.060699884267422
-20.0,8.601518900716144
-19.0,8.142516395902778
-18.0,7.6691284691077355
-17.0,7.16245302488895
-16.0,6.494791681266909
-15.0,4.091653385061285
-14.0,-0.013693349766710093
-13.0,0.0005406635791878321
-12.0,0.0004851801086322615
-11.0,0.00043373390663541453
-10.0,0.000385647873211383
-9.0,0.00034036404611251675
-8.0,0.00029742209910444263
-7.0,0.00025642989422629877
-6.0,0.00021705004422351425
-5.0,0.00017898840614587105
-4.0,0.00014198199876427542
-3.0,0.00010579331270861826
-2.0,7.020293160175935e-05
-1.0,3.500450253984901e-05
0.0,-3.2048097766594014e-14
1.0,-3.500453729671082e-05
2.0,-7.020307956816939e-05
3.0,-0.00010579363056708442
4.0,-0.00014198264780641837
5.0,-0.00017898945801162483
6.0,-0.0002170518404923049
7.0,-0.0002564325834005387
8.0,-0.00029742600063070935
9.0,-0.00034036987010952244
10.0,-0.00038565505651130854
11.0,-0.0004337458204442985
12.0,-0.0004851983154407644
13.0,-0.0005406918187383288
14.0,-0.0006010702874593499
15.0,-0.0006674200759297292
16.0,-0.0007411347592968456
17.0,-0.0008240820846941854
18.0,-0.0009188557178458536
19.0,-0.0010291446453494903
20.0,-0.001160541257239127
21.0,-0.0013221242587506045
22.0,-0.001529931473577819
23.0,-0.0018174887864831513
24.0,-0.0022779083906659657
25.0,-0.0035715658016420375
26.0,-0.05290487021824665
27.0,-2.058113001015386
28.0,-8.362055728328652
29.0,-12.659034384500274
30.0,-13.10109531450573
31.0,-13.54822425732709
32.0,-13.992123195148793
33.0,-14.435101568019903
34.0,-14.878489372216368
35.0,-15.320756246491694
36.0,-15.764402109893979
37.0,-16.208191095257874
38.0,-16.653158571068293
39.0,-17.0952071938436
40.0,-17.538677101297193
41.0,-17.98202953381863
42.0,-18.424165820598887
43.0,-18.866842310270183
44.0,-19.309272869536898
45.0,-19.752508627370528
46.0,-20.196088623033887
47.0,-20.63818907143233
48.0,-21.080074989257632
49.0,-21.52165831443504
