current_uA,voltage_V
-50.0,-21.96263581308297
-49.0,-21.52041375170986
-48.0,-21.07725842564429
-47.0,-20.635448909173434
-46.0,-20.19204861271142
-45.0,-19.748677682817227
-44.0,-19.305359864499223
-43.0,-18.862842470741327
-42.0,-18.421111424830407
-41.0,-17.97750768997787
-40.0,-17.53480165561149
-39.0,-17.091784419929272
-38.0,-16.64637216372098
-37.0,-16.20630871259975
-36.0,-15.762841048489726
-35.0,-15.314378904756108
-34.0,-14.87416833207881
-33.0,-14.42694387881499
-32.0,-13.98187675286323
-31.0,-13.536110975071052
-30.0,-13.092726051944247
-29.0,-12.645224147940167
-28.0,-12.201849215380589
-27.0,-11.751888315083503
-26.0,-11.301109550096161
-25.0,-10.851809309887132
-24.0,-10.39780589575205
-23.0,-9.953114690664615
-22.0,-9.493110450242476
-21.0,-9.041571524726992
-20.0,-8.582042710122455
-19.0,-8.119736960784998
-18.0,-7.653178925497969
-17.0,-7.180224193969646
-16.0,-6.678642848217809
-15.0,-6.152356146694873
-14.0,-5.528953375637734
-13.0,-4.761454746453338
-12.0,-3.5392921357137186
-11.0,-2.4213756644882234
-10.0,-1.902562737748356
-9.0,-1.516131477584515
-8.0,-1.1770537422929281
-7.0,-0.9485564752063436
-6.0,-0.6644704180181881
-5.0,-0.43625939419895876
-4.0,-0.10213648691427181
-3.0,-0.03626263677354275
-2.0,-0.010596073349466552
-1.0,0.0024297664806222563
0.0,0.008356442996090238
1.0,0.016874140281673455
2.0,0.017967543692281995
3.0,0.05403754385406711
4.0,0.41205839226048
5.0,0.6736650933156109
6.0,1.1188202289309919
7.0,1.9701707738273386
8.0,3.12376615432578
9.0,3.6353392361668844
10.0,4.115692742696253
11.0,4.587342281431662
12.0,5.055785761683279
13.0,5.522042003337579
14.0,5.978104031360853
15.0,6.430369527983033
16.0,6.883019970632141
17.0,7.339162027437239
18.0,7.780740275570619
19.0,8.229911382506609
20.0,8.680016457285804
21.0,9.125542857307304
22.0,9.571667498715367
23.0,10.019571683712792
24.0,10.464187404278345
25.0,10.914911738489769
26.0,11.353258203289581
27.0,11.7982683458042
28.0,12.24245576301929
29.0,12.687397456090723
30.0,13.128745699864327
31.0,13.572462261331935
32.0,14.015772335360099
33.0,14.459396016590269
34.0,14.902796408470415
35.0,15.343926443652142
36.0,15.787214680471935
37.0,16.229831220703314
38.0,16.672761359485197
39.0,17.113422021388985
40.0,17.55631285869926
41.0,17.998346502165838
42.0,18.441798669244513
43.0,18.882391243286673
44.0,19.32510578888076
45.0,19.76669962324567
46.0,20.209332522140848
47.0,20.651136094219336
48.0,21.092951170859727
49.0,21.53559029246367
