current_uA,voltage_V
-50.0,-21.58140958002663
-49.0,-21.138511803062922
-48.0,-20.698991482841155
-47.0,-20.259412084397823
-46.0,-19.819742025979213
-45.0,-19.379942357498503
-44.0,-18.940092323365345
-43.0,-18.500120355974847
-42.0,-18.06004937805318
-41.0,-17.619899760951217
-40.0,-17.179619855200603
-39.0,-16.739216361718
-38.0,-16.29873701989718
-37.0,-15.858125645027037
-36.0,-15.41740499355285
-35.0,-14.976519920295193
-34.0,-14.535534592539546
-33.0,-14.094434537668478
-32.0,-13.653193661343165
-31.0,-13.21180032867393
-30.0,-12.77025437661206
-29.0,-12.328634413777062
-28.0,-11.886775543485268
-27.0,-11.444704877365144
-26.0,-11.00265683376292
-25.0,-10.560267546496075
-24.0,-10.11766979289619
-23.0,-9.674858368119544
-22.0,-9.231817187434807
-21.0,-8.78838084603179
-20.0,-8.344865912811192
-19.0,-7.900714360609257
-18.0,-7.45619126224598
-17.0,-7.011069369400283
-16.0,-6.565256043861581
-15.0,-6.118128787027968
-14.0,-5.669325989003016
-13.0,-5.218394604270196
-12.0,-4.76373737080505
-11.0,-4.305108301385449
-10.0,-3.8369750552481534
-9.0,-3.363814162780571
-8.0,-2.8921623107884065
-7.0,-2.428089365617731
-6.0,-1.9875119536655323
-5.0,-1.5616755791595374
-4.0,-1.1625356170472292
-3.0,-0.780656590829396
-2.0,-0.2850172624181355
-1.0,-0.021994096406327886
0.0,0.009214998924689466
1.0,0.03417782497297749
2.0,0.1965540410823619
3.0,0.8484089857921456
4.0,1.424853291710606
5.0,1.9953882767935676
6.0,2.4476406908499846
7.0,2.8934070453462386
8.0,3.33523476248958
9.0,3.7758337895568284
10.0,4.217287792193852
11.0,4.657414764219996
12.0,5.097696595824324
13.0,5.536883047323332
14.0,5.976543601497991
15.0,6.415868742530815
16.0,6.854580179553491
17.0,7.293577527344019
18.0,7.7321969979143494
19.0,8.170786267782397
20.0,8.609454499759392
21.0,9.047877338534153
22.0,9.48607478386347
23.0,9.924346097517152
24.0,10.362574077601364
25.0,10.800647541008194
26.0,11.238691458088473
27.0,11.676690636976826
28.0,12.114578843950934
29.0,12.552390036220325
30.0,12.99017121465012
31.0,13.427896710812698
32.0,13.865497364762847
33.0,14.303160230610336
34.0,14.74069312181748
35.0,15.178202139741638
36.0,15.615665427965205
37.0,16.05306405993128
38.0,16.490476233696516
39.0,16.927788277807316
40.0,17.36508523175692
41.0,17.80234005859496
42.0,18.239572418798677
43.0,18.67676485834347
44.0,19.11392898489848
45.0,19.55106126781375
46.0,19.988167423278245
47.0,20.42523634072761
48.0,20.862280860957735
49.0,21.299298875522748
