current_uA,voltage_V
-50.0,21.979604364609468
-49.0,21.53690800979088
-48.0,21.095962820106326
-47.0,20.65347039062657
-46.0,20.2124699014446
-45.0,19.769527414648582
-44.0,19.327812437190904
-43.0,18.885924026499804
-42.0,18.442309913075178
-41.0,18.000930702382558
-40.0,17.559168831765238
-39.0,17.117311472978
-38.0,16.674393289357337
-37.0,16.23200905133902
-36.0,15.78833505540043
-35.0,15.346111619584015
-34.0,14.902917410887024
-33.0,14.461273411395206
-32.0,14.01915152852224
-31.0,13.574918596057197
-30.0,13.131555342316275
-29.0,12.68938441065063
-28.0,12.246701158078578
-27.0,11.801719329415816
-26.0,11.357211384469256
-25.0,10.914523676418083
-24.0,10.469574115785019
-23.0,10.023136366272855
-22.0,9.580036096456958
-21.0,9.13281986098544
-20.0,8.688658769276275
-19.0,8.240607247946969
-18.0,7.791999861064608
-17.0,7.3427724735759305
-16.0,6.889867811820828
-15.0,6.43567678927631
-14.0,5.9919241682521776
-13.0,5.526161238805709
-12.0,5.076293831092029
-11.0,4.6093918341893065
-10.0,4.127053495668444
-9.0,3.6898861562984715
-8.0,3.1864897790858757
-7.0,2.710796008135813
-6.0,2.2058068079619133
-5.0,1.6694818957799746
-4.0,1.1307115177500071
-3.0,0.570806335215097
-2.0,0.09927064987678366
-1.0,0.008225968164192576
0.0,-0.006490290126441039
1.0,-0.012552499580771238
2.0,-0.023726229920580107
3.0,-0.05626633505124328
4.0,-0.28606777986111936
5.0,-0.6087282794651362
6.0,-0.8846574575836179
7.0,-1.1831147715697952
8.0,-1.53068991419724
9.0,-1.9318333809541781
10.0,-2.4283687892808317
11.0,-3.0347079470562597
12.0,-3.8945242805960696
13.0,-4.842540477583153
14.0,-5.637494238382668
15.0,-6.173361603973343
16.0,-6.700860645346496
17.0,-7.172953604637078
18.0,-7.6621841424386075
19.0,-8.11993105846728
20.0,-8.579227987112121
21.0,-9.041822058268687
22.0,-9.505664930878712
23.0,-9.953200391644348
24.0,-10.403139001215317
25.0,-10.85790751415257
26.0,-11.303708489788301
27.0,-11.75203624087877
28.0,-12.195066003772038
29.0,-12.6458039802587
30.0,-13.091557719679072
31.0,-13.538601300422265
32.0,-13.981797153986918
33.0,-14.427189978815367
34.0,-14.872078807204364
35.0,-15.318142257543105
36.0,-15.759437694182425
37.0,-16.20518903452328
38.0,-16.64847227262694
39.0,-17.09002931018507
40.0,-17.535688961796453
41.0,-17.978542830142064
42.0,-18.42259761237055
43.0,-18.863168953424257
44.0,-19.306317622679465
45.0,-19.750744611968667
46.0,-20.192187710839633
47.0,-20.635141743118893
48.0,-21.077139689931837
49.0,-21.519676866697374
