current_uA,voltage_V
-50.0,21.140593049353523
-49.0,20.7165142488875
-48.0,20.29256470224152
-47.0,19.868602561580307
-46.0,19.44462279236169
-45.0,19.020618985201043
-44.0,18.596598214126573
-43.0,18.172559061444208
-42.0,17.74848909792779
-41.0,17.32440246651353
-40.0,16.90028760099021
-39.0,16.476143036997588
-38.0,16.05195837451235
-37.0,15.62774352225306
-36.0,15.203475578396395
-35.0,14.779173111769369
-34.0,14.354814678518858
-33.0,13.930403093197599
-32.0,13.505918678124171
-31.0,13.081361245221819
-30.0,12.65671076061825
-29.0,12.231960418229038
-28.0,11.80709275256743
-27.0,11.382064129906142
-26.0,10.956848759062094
-25.0,10.531400636734688
-24.0,10.105691377685423
-23.0,9.67975173500942
-22.0,9.25365088028984
-21.0,8.827078102529327
-20.0,8.400086921039929
-19.0,7.972938418868596
-18.0,7.545548039948874
-17.0,7.117844850583491
-16.0,6.689761051032717
-15.0,6.261233932092133
-14.0,5.832145980514135
-13.0,5.402362973322708
-12.0,4.971508474957219
-11.0,4.5380152910112885
-10.0,4.093851007694202
-9.0,3.6399630814787667
-8.0,3.1750770357814404
-7.0,2.730556966706882
-6.0,2.282052359433482
-5.0,1.8300189615105036
-4.0,1.3953249670057781
-3.0,0.8547407792862343
-2.0,0.2552166164182723
-1.0,-0.015208030416689845
0.0,-0.00875837182612474
1.0,-0.020417751015712863
2.0,-0.04894647579748925
3.0,-0.3624393959062955
4.0,-0.6962107514332977
5.0,-1.0739509967820458
6.0,-1.6079216077157763
7.0,-2.11472365826356
8.0,-2.5603323280708916
9.0,-3.159903825899605
10.0,-3.6058120866116394
11.0,-4.084143592935685
12.0,-4.630555909052552
13.0,-5.182530764594795
14.0,-5.662192462223642
15.0,-6.1137520739318285
16.0,-6.5549238617015355
17.0,-6.9906212447735685
18.0,-7.423154515742397
19.0,-7.853801627597387
20.0,-8.282999369334371
21.0,-8.71138503347278
22.0,-9.1389668753219
23.0,-9.566069496638558
24.0,-9.992906906861121
25.0,-10.41936350560692
26.0,-10.845561238974586
27.0,-11.27171245180554
28.0,-11.69766860559592
29.0,-12.12343270483141
30.0,-12.549169103203619
31.0,-12.974803653924763
32.0,-13.400390955308673
33.0,-13.82587391600977
34.0,-14.251337865684576
35.0,-14.676761056723016
36.0,-15.102192551086846
37.0,-15.527553257463541
38.0,-15.95282968370658
39.0,-16.378162468871245
40.0,-16.803408779742632
41.0,-17.228615119733
42.0,-17.653778977192488
43.0,-18.07899318136071
44.0,-18.504098909335312
45.0,-18.929219418157576
46.0,-19.35430856456069
47.0,-19.77934113419054
48.0,-20.204397777805998
49.0,-20.629427279057715
