current_uA,voltage_V
-50.0,21.97791040532302
-49.0,21.53502536932544
-48.0,21.09441813038459
-47.0,20.65198815567448
-46.0,20.210594123812267
-45.0,19.767283919704585
-44.0,19.325729800881472
-43.0,18.883273263104442
-42.0,18.44096534099639
-41.0,17.99887835108933
-40.0,17.558065564193498
-39.0,17.114248671439046
-38.0,16.670400915872886
-37.0,16.22998283380663
-36.0,15.78708885434037
-35.0,15.344856054598337
-34.0,14.900071341972934
-33.0,14.458076403800863
-32.0,14.015923573653284
-31.0,13.57303776447506
-30.0,13.129952039060925
-29.0,12.686514547890233
-28.0,12.241445724957622
-27.0,11.80026267238095
-26.0,11.353633323859686
-25.0,10.911453162369764
-24.0,10.467383339787453
-23.0,10.018708944849584
-22.0,9.574966494295358
-21.0,9.123567324478593
-20.0,8.679245652955812
-19.0,8.231368132320297
-18.0,7.782357937937113
-17.0,7.33786426675255
-16.0,6.885085865795182
-15.0,6.421960346476458
-14.0,5.974400842278776
-13.0,5.510744451720541
-12.0,5.065093586385687
-11.0,4.606021153153119
-10.0,4.103777733737966
-9.0,3.621224901163676
-8.0,3.1593340772110854
-7.0,2.679666783497031
-6.0,2.1261648991478688
-5.0,1.5900716447250047
-4.0,1.0112531899818844
-3.0,0.25821385434301947
-2.0,0.01122194761797457
-1.0,0.002424810849738257
0.0,-0.006650595288802975
1.0,-0.010372651629612564
2.0,-0.017097227384153507
3.0,-0.028524497881802773
4.0,-0.10169486603815872
5.0,-0.47292577091817906
6.0,-0.696927181910983
7.0,-0.916836996048371
8.0,-1.2180608103288553
9.0,-1.526395113595818
10.0,-1.846648079514242
11.0,-2.3443802346370584
12.0,-3.0263452393526205
13.0,-4.1089655290530125
14.0,-5.337212102214816
15.0,-6.129207363151012
16.0,-6.674847288463223
17.0,-7.1807068048525675
18.0,-7.652447601048464
19.0,-8.120631218301622
20.0,-8.577439219923495
21.0,-9.041185826639769
22.0,-9.496387815215291
23.0,-9.947460587875447
24.0,-10.39532517602192
25.0,-10.853744529808989
26.0,-11.30235526507297
27.0,-11.74909675498151
28.0,-12.198712541269227
29.0,-12.647899510748664
30.0,-13.091479710353314
31.0,-13.538876974147428
32.0,-13.983128071210864
33.0,-14.42687642302526
34.0,-14.871766490974364
35.0,-15.316401663449225
36.0,-15.760582938767987
37.0,-16.20406380164291
38.0,-16.648197393293227
39.0,-17.090180777026497
40.0,-17.534725548321425
41.0,-17.977238894762188
42.0,-18.41943391217792
43.0,-18.86389031048795
44.0,-19.305228938326024
45.0,-19.748645900281968
46.0,-20.192313592181453
47.0,-20.634832814100413
48.0,-21.078302119149928
49.0,-21.518956714108125
