current_uA,voltage_V
0.0,0.0
0.1,0.0003706681749876733
0.2,0.0007436969700124045
0.30000000000000004,0.0011158050111069156
0.4,0.0014878884370497934
0.5,0.0018607576641821893
0.6000000000000001,0.002233920991717222
0.7000000000000001,0.002603032547199662
0.8,0.002979748507347963
0.9,0.0033508523928092748
1.0,0.003722777845809419
1.1,0.0040978279872936705
1.2000000000000002,0.004471827504825746
1.3,0.004846214321876363
1.4000000000000001,0.005221019528354093
1.5,0.0055967962570301335
1.6,0.005975123876158483
1.7000000000000002,0.006348249583409472
1.8,0.006724160794186076
1.9000000000000001,0.007102501486379971
2.0,0.007480523265695324
2.1,0.007859213129619116
2.2,0.008240149246376898
2.3000000000000003,0.008619284031204603
2.4000000000000004,0.008998378865226758
2.5,0.0093817971371307
2.6,0.009763723367491043
2.7,0.010147451044469687
2.8000000000000003,0.010531407668593736
2.9000000000000004,0.010917955393429062
3.0,0.011302628185354298
3.1,0.011690192377669223
3.2,0.012079029887037192
3.3000000000000003,0.012467971346294253
3.4000000000000004,0.012859097651656909
3.5,0.013251781925935666
3.6,0.0136434414263763
3.7,0.01403624727576197
3.8000000000000003,0.014433448442966616
3.9000000000000004,0.014830260114698773
4.0,0.01523220190795289
4.1000000000000005,0.015628810572143475
4.2,0.01603020072977136
4.3,0.016433306141173044
4.4,0.016837906957183478
4.5,0.01724432440444745
4.6000000000000005,0.01765234589086831
4.7,0.01806211463092721
4.800000000000001,0.018473366981708726
4.9,0.01888722920094293
5.0,0.019302813172100603
5.1000000000000005,0.01972041077779119
5.2,0.020139799544747358
5.300000000000001,0.020561678444318256
5.4,0.02098554488914958
5.5,0.021411933440266963
5.6000000000000005,0.02184062151199222
5.7,0.022272044058785977
5.800000000000001,0.02270594818932891
5.9,0.02314236331794957
6.0,0.02358114187687613
6.1000000000000005,0.024022450221009923
6.2,0.02446771104988445
6.300000000000001,0.02491564107712119
6.4,0.02536644566972282
6.5,0.025821680937843802
6.6000000000000005,0.026280138983711215
6.7,0.02674213697284424
6.800000000000001,0.027210610278610728
6.9,0.027692590200876586
7.0,0.028869703668021402
7.1000000000000005,0.5535797925081739
7.2,0.5919941662851441
7.300000000000001,0.6332485895862439
7.4,0.6772010510079506
7.5,0.7138270067324743
7.6000000000000005,0.7497607388001791
7.7,0.7842737320719685
7.800000000000001,0.8221533279562304
7.9,0.8597532605824254
8.0,1.1409116764252203
8.1,1.2743362658029782
8.200000000000001,1.3350931660789283
8.3,1.403932820406121
8.4,1.4781846808091494
8.5,1.5418828716775785
8.6,1.6108189628865355
8.700000000000001,1.6812449563459977
8.8,1.7455484210064187
8.9,1.818878368599387
9.0,1.879669591815403
9.1,1.9517803527099453
9.200000000000001,2.0183803779661313
9.3,2.0818352352453062
9.4,2.1532132440466016
9.5,2.2131990717469576
9.600000000000001,2.2848295679107222
9.700000000000001,2.3452259935097977
9.8,2.412214704465818
9.9,2.4812076146325426
10.0,2.542210082779882
10.100000000000001,2.611008697803453
10.200000000000001,2.672204690907234
10.3,2.7380106700405937
10.4,2.8077563525057463
10.5,2.8705257450054225
10.600000000000001,2.9395764097808725
10.700000000000001,3.0034703051804525
10.8,3.067160419447822
10.9,3.136505162368365
11.0,3.201126682953503
11.100000000000001,3.2707266771915275
11.200000000000001,3.3386601696568343
11.3,3.4028790818277797
11.4,3.472236082334039
11.5,3.5386040627939424
11.600000000000001,3.6079235557364724
11.700000000000001,3.678826581786731
11.8,3.7452586290508596
11.9,3.8153110449929195
12.0,3.8840798563497683
12.100000000000001,3.9541489829056893
12.200000000000001,4.027087657808566
12.3,4.096326728641128
12.4,4.168140451474121
12.5,4.240263977147929
12.600000000000001,4.313418851680278
12.700000000000001,4.388938757126372
12.8,4.461982108831414
12.9,4.538651207145817
13.0,4.617247164378972
13.100000000000001,4.697627955503817
13.200000000000001,4.782570636243494
13.3,4.876615429852186
13.4,5.179079962571727
13.5,5.498498853936067
13.600000000000001,5.688033383326725
13.700000000000001,5.831614996881633
13.8,5.948253171830267
13.9,6.049411131505536
14.0,6.133559915695583
14.100000000000001,6.21243091847373
14.200000000000001,6.290763035872646
14.3,6.36985592281199
14.4,6.453876565387615
14.5,7.0738012226327
14.600000000000001,7.944597436961627
14.700000000000001,8.794901082322342
14.8,9.922580220550072
14.9,11.022002561380642
15.0,11.737914889725692
15.100000000000001,12.250495206065606
15.200000000000001,12.623699143367107
15.3,12.883728119827074
15.4,13.055121287644225
15.5,13.162549118674354
15.600000000000001,13.266891547308777
15.700000000000001,13.371340220828028
15.8,13.476083149421832
15.9,13.581007539339618
16.0,13.686269115616106
16.1,13.79171696134789
16.2,13.89739313067923
16.3,14.003479455489575
16.400000000000002,14.109822663187341
16.5,14.216455754797503
16.6,14.323521015228618
16.7,14.430893323149713
16.8,14.538645255043555
16.900000000000002,14.646874864218455
17.0,14.75543533617497
17.1,14.864565500853711
17.2,14.974336662289927
17.3,15.084628920148292
17.400000000000002,15.195514335090223
17.5,15.307109727638696
17.6,15.419360728813135
17.7,15.53248242039479
17.8,15.646423984906786
17.900000000000002,15.761311613750546
18.0,15.877214207822561
18.1,15.994188009133419
18.2,16.112301329962186
18.3,16.231573766588543
18.400000000000002,16.35207441485088
18.5,16.47381914994112
18.6,16.59656737081665
18.7,16.7203331950936
18.8,16.844750042912988
18.900000000000002,16.969430889107997
19.0,17.093972594394597
19.1,17.21789655829541
19.200000000000003,17.340847731558124
19.3,17.46246839849212
19.400000000000002,17.5825957238574
19.5,17.70111498894154
19.6,17.818003815232704
19.700000000000003,17.933346779076178
