current_µA,voltage_V
0.0,0.0
0.1,5.415865242243981e-06
0.2,1.088680205273858e-05
0.30000000000000004,1.653210135080295e-05
0.4,2.2200676628965057e-05
0.5,2.7132702392097437e-05
0.6000000000000001,3.413752541077376e-05
0.7000000000000001,3.9430405968498896e-05
0.8,4.535485916871718e-05
0.9,5.176290862333379e-05
1.0,5.636345799151854e-05
1.1,6.197447483288517e-05
1.2000000000000002,6.785702124956608e-05
1.3,7.407514653316284e-05
1.4000000000000001,7.921816859988759e-05
1.5,8.531454279030903e-05
1.6,9.081785828644778e-05
1.7000000000000002,9.642171554926206e-05
1.8,0.00010211025295687593
1.9000000000000001,0.00010815475911689407
2.0,0.00011342826363606855
2.1,0.00011938322735869665
2.2,0.00012619868178447255
2.3000000000000003,0.00013090274216357527
2.4000000000000004,0.0001367619735509332
2.5,0.00014269862702809307
2.6,0.00014851838641024906
2.7,0.00015446853683487107
2.8000000000000003,0.00015991002128070252
2.9000000000000004,0.00016581298427363668
3.0,0.0001715226587714342
3.1,0.00017761443539994224
3.2,0.00018381695700924055
3.3000000000000003,0.0001891917912584967
3.4000000000000004,0.00019575137298793777
3.5,0.00020154292933987594
3.6,0.00020739639134951707
3.7,0.00021352484198987616
3.8000000000000003,0.00021936427319894821
3.9000000000000004,0.00022542319659591786
4.0,0.00023162147499095894
4.1000000000000005,0.00023737397243445176
4.2,0.0002439350512218255
4.3,0.0002497431682396138
4.4,0.0002558061805210667
4.5,0.00026228450693881634
4.6000000000000005,0.00026772774658100193
4.7,0.00027455817019664106
4.800000000000001,0.00028089137289609114
4.9,0.00028726027804672454
5.0,0.0002929796382713536
5.1000000000000005,0.0003000796569001396
5.2,0.0003057942288988745
5.300000000000001,0.0003125314609014018
5.4,0.0003190095983531994
5.5,0.00032495304867579793
5.6000000000000005,0.000331950296149588
5.7,0.00033885573606824677
5.800000000000001,0.000344937533843487
5.9,0.0003504477259313591
6.0,0.0003583436906344241
6.1000000000000005,0.00036497661856907095
6.2,0.00037203932930586947
6.300000000000001,0.00037907064168063594
6.4,0.00038535236052896757
6.5,0.0003924152940910383
6.6000000000000005,0.00039899111731229265
6.7,0.00040602973264849306
6.800000000000001,0.0004128245948746244
6.9,0.0004197518963711455
7.0,0.00042665870712049135
7.1000000000000005,0.00043379555428303473
7.2,0.000440757442537199
7.300000000000001,0.00044798283426413876
7.4,0.00045519966338888006
7.5,0.00046246510485578113
7.6000000000000005,0.0004697549707218571
7.7,0.00047717294140780744
7.800000000000001,0.0004844560842881192
7.9,0.0004918512852501139
8.0,0.0004994262884646221
8.1,0.0005062136418093303
8.200000000000001,0.0005145506883909818
8.3,0.0005227242992962764
8.4,0.0005298629367870363
8.5,0.0005372720917089527
8.6,0.000545791653231791
8.700000000000001,0.000553772699103005
8.8,0.0005617195328514252
8.9,0.0005697278383305229
9.0,0.0005790901930828923
9.1,0.0005864313062401554
9.200000000000001,0.0005946843733913769
9.3,0.0006028074437705168
9.4,0.0006111711837100388
9.5,0.0006197235202108955
9.600000000000001,0.0006282772107712656
9.700000000000001,0.0006368237647967483
9.8,0.0006456944432576179
9.9,0.0006541256360685227
10.0,0.0006635739641222071
10.100000000000001,0.0006724988521173168
10.200000000000001,0.0006815406764885401
10.3,0.0006907763080099838
10.4,0.0007000308951663677
10.5,0.000709239087968968
10.600000000000001,0.0007189514431313239
10.700000000000001,0.0007283301416313302
10.8,0.0007381070279503068
10.9,0.0007475988594766735
11.0,0.0007576806268117334
11.100000000000001,0.000767667757782749
11.200000000000001,0.0007771732406353047
11.3,0.0007879692231408109
11.4,0.0007981565986817877
11.5,0.000808680323003994
11.600000000000001,0.0008194371465940573
11.700000000000001,0.0008299107548579038
11.8,0.0008407412947063332
11.9,0.0008518221391621901
12.0,0.0008628457939759335
12.100000000000001,0.0008737271524506678
12.200000000000001,0.0008854135824594243
12.3,0.0008969378554847429
12.4,0.0009079762292709327
12.5,0.0009203263521062728
12.600000000000001,0.0009322779960999241
12.700000000000001,0.0009441853869816876
12.8,0.0009565935797374119
12.9,0.0009691711711090581
13.0,0.0009818719911636406
13.100000000000001,0.0009944800986584304
13.200000000000001,0.001007556377112875
13.3,0.0010207176212736568
13.4,0.001033948687528264
13.5,0.0010474945761306434
13.600000000000001,0.0010614023842878055
13.700000000000001,0.0010748221109308557
13.8,0.0010893277754647857
13.9,0.0011037365247887484
14.0,0.0011183285360173087
14.100000000000001,0.0011333095168226228
14.200000000000001,0.001148157874926812
14.3,0.0011635333736471746
14.4,0.0011790014492025157
14.5,0.0011947566212679585
14.600000000000001,0.0012108237424347387
14.700000000000001,0.0012274056337035345
14.8,0.001243697099033353
14.9,0.001260544352816914
15.0,0.0012777786835645255
15.100000000000001,0.0012952310628661899
15.200000000000001,0.0013129634794063281
15.3,0.0013310818337874944
15.4,0.0013495746099638126
15.5,0.0013682261374632586
15.600000000000001,0.0013872894989517474
15.700000000000001,0.0014065557419721878
15.8,0.0014269712171042972
15.9,0.0014474742156499773
16.0,0.0014674827411838628
16.1,0.0014884370968543217
16.2,0.0015099001850585935
16.3,0.0015321402254519156
16.400000000000002,0.0015541266528088652
16.5,0.001577076324868447
16.6,0.001600230511920316
16.7,0.001624070916246796
16.8,0.0016490733578635286
16.900000000000002,0.0016732378923930982
17.0,0.0016986296401913898
17.1,0.001725097133343312
17.2,0.0017512912481090065
17.3,0.0017784075300915257
17.400000000000002,0.0018061497624784362
17.5,0.0018346958537423534
17.6,0.0018646564382747072
17.7,0.0018939329419038135
17.8,0.0019245970883630971
17.900000000000002,0.001956018396570127
18.0,0.0019881311082864867
18.1,0.002021423135496477
18.2,0.002055361931788274
18.3,0.002090321788082238
18.400000000000002,0.0021264296350172645
18.5,0.0021629117633645244
18.6,0.0022011261013866984
18.7,0.0022405440140413325
18.8,0.002280187861382415
18.900000000000002,0.002321540608152595
19.0,0.0023640677816536035
19.1,0.0024081652231122217
19.200000000000003,0.0024536293068347964
19.3,0.002500207581447815
19.400000000000002,0.0025485376524800097
19.5,0.002598185760270834
19.6,0.0026496171337993413
19.700000000000003,0.002703099999925718
19.8,0.0027583764289456922
19.900000000000002,0.0028154192220830763
20.0,0.0028745195404887573
20.1,0.0029356633635130385
20.200000000000003,0.002999000260970854
20.3,0.0030651552813918334
20.400000000000002,0.003133813116567073
20.5,0.0032054999608755476
20.6,0.003279914266674146
20.700000000000003,0.003355996316690653
20.8,0.0034366615857263773
20.900000000000002,0.003520019499689771
21.0,0.003607754839784441
21.1,0.0036988382349443833
21.200000000000003,0.0037942242859601927
21.3,0.00389491570660208
21.400000000000002,0.003997693980683853
21.5,0.004107253436822737
21.6,0.004221966542911147
21.700000000000003,0.0043420714712296546
21.8,0.0044687103883041986
21.900000000000002,0.0046011108370413376
22.0,0.0047408814759833644
22.1,0.004887759512645021
22.200000000000003,0.005043022691714524
22.3,0.005206339522419525
22.400000000000002,0.005379232152294912
22.5,0.005561411263324216
22.6,0.005754224039487675
22.700000000000003,0.005959023299317851
22.8,0.006175183690875687
22.900000000000002,0.006404891802599824
23.0,0.006648601965820996
23.1,0.00690729645862285
23.200000000000003,0.0071822629434561205
23.3,0.007476428243595204
23.400000000000002,0.0077868766015859675
23.5,0.00811983161399468
23.6,0.008473651959841417
23.700000000000003,0.008850578752468126
23.8,0.00925517072239958
23.900000000000002,0.00968668913466475
24.0,0.010151053641117763
24.1,0.010646239520472906
24.200000000000003,0.011180006474767742
24.3,0.01175495054175395
24.400000000000002,0.012375417916326976
24.5,0.013046887011759201
24.6,0.01377713411897769
24.700000000000003,0.014574065822204513
24.8,0.015450203015767118
24.900000000000002,0.016418466876316005
25.0,0.01750018698017092
25.1,0.018723343353753127
25.200000000000003,0.020133611292641518
25.3,0.021806159552787488
25.400000000000002,0.023894470518185603
25.5,0.026848728320443216
25.6,0.03751905707951174
25.700000000000003,0.06153229448595528
25.8,0.09078783786738806
25.900000000000002,0.12146148085379171
26.0,0.18677430036565448
26.1,0.36822013415677096
26.200000000000003,0.563906710009943
26.3,0.7484417081397573
26.400000000000002,0.9214070949783826
26.5,1.0883170464959147
26.6,1.2585233698692109
26.700000000000003,1.510048510779955
26.8,1.8526210959608382
26.900000000000002,2.2046765593174458
27.0,2.5463997018975997
27.1,2.875303349462303
27.200000000000003,3.19649533349199
27.3,3.563152218882228
27.400000000000002,4.010817640218253
27.5,4.485888095536334
27.6,4.967455445326547
27.700000000000003,5.507943797097227
27.8,6.161659602584097
27.900000000000002,6.797608521433067
28.0,7.412739478686004
28.1,8.016864080455502
28.200000000000003,8.618969042373259
28.3,9.23710223573669
28.400000000000002,9.888577537417081
28.5,10.540010067259903
28.6,11.07489046324272
28.700000000000003,11.49161831534856
28.8,11.796764790638456
28.900000000000002,11.945960814704447
29.0,12.01566687357555
29.1,12.070368068698674
29.200000000000003,12.12073237120809
29.3,12.170069609565422
29.400000000000002,12.218371254995246
29.5,12.266092113157773
29.6,12.314015936171959
29.700000000000003,12.361361952739154
29.8,12.408988953911944
29.900000000000002,12.456553832738189
30.0,12.50381681032188
30.1,12.551091427778768
30.200000000000003,12.598533739904731
30.3,12.64556541964119
30.400000000000002,12.692845735159803
30.5,12.740090798021898
30.6,12.787211929414841
30.700000000000003,12.834250409305385
30.8,12.881397561649461
30.900000000000002,12.928463191309113
31.0,12.9756062999221
31.1,13.022431010988518
31.200000000000003,13.069477303945261
31.3,13.116588112233075
31.400000000000002,13.163395899337614
31.5,13.210417508878217
31.6,13.257194004400715
31.700000000000003,13.304128759750597
31.8,13.351039276374024
31.900000000000002,13.397909284094375
32.0,13.44461544195294
32.1,13.491438262574482
32.2,13.538160129913157
32.300000000000004,13.58508048890872
32.4,13.63173410826509
32.5,13.67840742795317
32.6,13.725133194723897
32.7,13.771723501485214
32.800000000000004,13.818489038299608
32.9,13.865105080167394
33.0,13.91175068857321
33.1,13.958272671485423
33.2,14.004873795752951
33.300000000000004,14.051358739775477
33.4,14.097990192551068
33.5,14.144567232699673
33.6,14.19097800583286
33.7,14.237520803297867
33.800000000000004,14.283889992644106
33.9,14.330353908304046
34.0,14.37684693786314
34.1,14.423253233669293
34.2,14.469661598745427
34.300000000000004,14.516015349734912
34.4,14.562386691814368
34.5,14.608677978956523
34.6,14.655025438266325
34.7,14.701376225625236
34.800000000000004,14.747628677418811
34.9,14.79397499011434
35.0,14.84024104820973
35.1,14.886420881722662
35.2,14.932662326151718
35.300000000000004,14.978861850223165
35.4,15.025061175163112
35.5,15.07129533398209
35.6,15.11750266460772
35.7,15.163646471001545
35.800000000000004,15.209743535952985
35.9,15.255859181122647
36.0,15.301960637205317
36.1,15.348056845194352
36.2,15.394201783209441
36.300000000000004,15.44030125483682
36.4,15.486327241089278
36.5,15.532364689227085
36.6,15.578388792162057
36.7,15.624373447447047
36.800000000000004,15.670392941124483
36.9,15.7164252593787
37.0,15.762398631497863
37.1,15.808361818807038
37.2,15.854330230119984
37.300000000000004,15.900261966625541
37.4,15.946182482698612
37.5,15.99210426656543
37.6,16.038014588070755
37.7,16.083901046266234
37.800000000000004,16.129768117649693
37.9,16.175661746462765
38.0,16.221541484254317
38.1,16.26737529140154
38.2,16.313231877813898
38.300000000000004,16.359059401352354
38.400000000000006,16.404823802427803
38.5,16.450622713505687
38.6,16.49642781603248
38.7,16.54220726010916
38.800000000000004,16.588009443662944
38.900000000000006,16.6337907349736
39.0,16.679536562894725
39.1,16.72526213282096
39.2,16.770952191807755
39.300000000000004,16.816662488170152
39.400000000000006,16.862382251227746
39.5,16.908073236621007
39.6,16.953797679162015
39.7,16.99950770934806
39.800000000000004,17.045146572291795
39.900000000000006,17.09079922411373
40.0,17.13644482488082
40.1,17.18205023648324
40.2,17.227686175415407
40.300000000000004,17.2733254055637
40.400000000000006,17.31893932977713
40.5,17.364557733457776
40.6,17.41014496731689
40.7,17.455717842779666
40.800000000000004,17.501301049421688
40.900000000000006,17.546847908609195
41.0,17.592401061649618
41.1,17.63797456664848
41.2,17.68349787660798
41.300000000000004,17.729018750001497
41.400000000000006,17.77456033194442
41.5,17.82006034065992
41.6,17.865561482305367
41.7,17.911081945960365
41.800000000000004,17.95656862772602
41.900000000000006,18.002048767341645
42.0,18.047522927609226
42.1,18.092965980374853
42.2,18.138418868700253
42.300000000000004,18.183868534054685
42.400000000000006,18.22930106474422
42.5,18.27475981714555
42.6,18.320205123360015
42.7,18.365611256653473
42.800000000000004,18.41102865789186
42.900000000000006,18.45642682013793
43.0,18.501790188903083
43.1,18.547176063509987
43.2,18.592566111311733
43.300000000000004,18.637939397463178
43.400000000000006,18.683326653943706
43.5,18.728701426189964
43.6,18.77404976070988
43.7,18.819396639870188
43.800000000000004,18.86472118499432
43.900000000000006,18.910034978818004
44.0,18.955367150639955
44.1,19.000685763483606
44.2,19.045997283649548
44.300000000000004,19.091325727314253
44.400000000000006,19.136629437644203
44.5,19.181911170486842
44.6,19.22720324806625
44.7,19.272478143805785
44.800000000000004,19.317739078366774
44.900000000000006,19.363012986901513
45.0,19.40827720182095
45.1,19.45353019366528
45.2,19.49878690614899
45.300000000000004,19.544027453875884
45.400000000000006,19.589260121196087
45.5,19.634498069987146
45.6,19.679720703714647
45.7,19.724939420804102
45.800000000000004,19.770164817127704
45.900000000000006,19.81537017850826
46.0,19.860564393732396
46.1,19.90576427780718
46.2,19.950949388832225
46.300000000000004,19.996126984392237
46.400000000000006,20.041315334805635
46.5,20.08649644379423
46.6,20.131669156576912
46.7,20.17684221866976
46.800000000000004,20.22200043583058
46.900000000000006,20.267146213224976
47.0,20.3122900455367
47.1,20.357423666933883
47.2,20.40255635701198
47.300000000000004,20.447696265119397
47.400000000000006,20.492829424931347
47.5,20.537957545424714
47.6,20.58308571374592
47.7,20.62819852157411
47.800000000000004,20.673298133738935
47.900000000000006,20.718396970315606
48.0,20.76348858625794
48.1,20.808575180990573
48.2,20.853666969116862
48.300000000000004,20.898756829533554
48.400000000000006,20.9438400161056
48.5,20.98892040096984
48.6,21.033992144870858
48.7,21.07905335769222
48.800000000000004,21.12411101993503
48.900000000000006,21.16916346267455
49.0,21.21421078454632
49.1,21.259259118104374
49.2,21.304304826533734
49.300000000000004,21.34934339816132
49.400000000000006,21.39437967193009
49.5,21.439411552653837
49.6,21.48443448346821
49.7,21.52945454496825
49.800000000000004,21.574473134996246
49.900000000000006,21.619484574604265
