current_uA,voltage_V
-50.0,-21.402272131662897
-49.5,-21.179566893624024
-49.0,-20.957259505163385
-48.5,-20.73490245820508
-48.0,-20.51246231622319
-47.5,-20.28987172027432
-47.0,-20.067277558999475
-46.5,-19.844568284918473
-46.0,-19.621676876201764
-45.5,-19.398815929095974
-45.0,-19.175770650812122
-44.5,-18.9526525502181
-44.0,-18.729422165796326
-43.5,-18.50611369862574
-43.0,-18.28263137132001
-42.5,-18.059000948435635
-42.0,-17.835376630924483
-41.5,-17.611524514411276
-41.0,-17.38752417440229
-40.5,-17.163439499200845
-40.0,-16.939204873523803
-39.5,-16.71481767563756
-39.0,-16.490229214985472
-38.5,-16.265624846027787
-38.0,-16.04055971731471
-37.5,-15.81568818489891
-37.0,-15.590455324703564
-36.5,-15.365021374021156
-36.0,-15.139357321349456
-35.5,-14.913521605144462
-35.0,-14.687349337393947
-34.5,-14.461107584542093
-34.0,-14.234465509444997
-33.5,-14.007575500646164
-33.0,-13.780320510889336
-32.5,-13.553014496238044
-32.0,-13.325118710065368
-31.5,-13.097088849166788
-31.0,-12.868583740028033
-30.5,-12.63977853533327
-30.0,-12.410580405762735
-29.5,-12.180689428540846
-29.0,-11.950830649964585
-28.5,-11.719890638079164
-28.0,-11.488573604725488
-27.5,-11.25645829335466
-27.0,-11.024082927525509
-26.5,-10.790558746232815
-26.0,-10.556266449413528
-25.5,-10.32129081399446
-25.0,-10.084952350936165
-24.5,-9.847246499597375
-24.0,-9.608851454294891
-23.5,-9.369064541528221
-23.0,-9.127016551552916
-22.5,-8.883205889949581
-22.0,-8.636907927565767
-21.5,-8.389375662502621
-21.0,-8.137916257785806
-20.5,-7.8816367202188236
-20.0,-7.621844597699665
-19.5,-7.355419242075563
-19.0,-7.0821426988179494
-18.5,-6.799683840925402
-18.0,-6.5013449849856775
-17.5,-6.1827759480305025
-17.0,-5.824620639705455
-16.5,-5.382471368123794
-16.0,-4.402874228190654
-15.5,-2.1620956920511585
-15.0,-2.012268014017118
-14.5,-1.8992668363621723
-14.0,-1.785283360835488
-13.5,-1.690537810106575
-13.0,-1.5969836459299327
-12.5,-1.4894260039060463
-12.0,-1.403523565128202
-11.5,-1.3088041713499055
-11.0,-1.2142589112771616
-10.5,-1.135048734231067
-10.0,-1.0610018758630664
-9.5,-0.9617513426984051
-9.0,-0.8772120701492656
-8.5,-0.7980405461439761
-8.0,-0.7337831987152171
-7.5,-0.6543817452064469
-7.0,-0.5843558376889276
-6.5,-0.5209088645193323
-6.0,-0.45920973146396526
-5.5,-0.37900748591948014
-5.0,-0.29103134993665314
-4.5,-0.21043922751209737
-4.0,-0.14725699403455336
-3.5,-0.06083517569860942
-3.0,-0.025831717205766557
-2.5,0.0017310103408655069
-2.0,0.00034932601855161
-1.5,0.000472154813865928
-1.0,0.0011008971027743
-0.5,0.0016507195631163532
0.0,0.002093326943419166
0.5,0.0025001041040204693
1.0,0.002967276300641689
1.5,0.0035894907381061997
2.0,0.004470392602642485
2.5,0.005767559201527576
3.0,0.00787392722987486
3.5,0.012366992934153677
4.0,0.05073570810774387
4.5,0.13468968849694699
5.0,0.24342364180184167
5.5,0.3241983835426901
6.0,0.4042980769954468
6.5,0.4671280739476693
7.0,0.5241755421626537
7.5,0.6963898628293382
8.0,0.7094818079317344
8.5,0.9323470179271424
9.0,1.0818830373675046
9.5,1.3526975019413252
10.0,1.9934243929495001
10.5,2.740073677781233
11.0,3.647693391413312
11.5,4.266765432900546
12.0,4.587279300288887
12.5,4.879611707865664
13.0,5.112143901297198
13.5,5.344464467729431
14.0,5.576568346461988
14.5,5.805894837754536
15.0,6.036019708109125
15.5,6.265385677875055
16.0,6.4949579311428485
16.5,6.722321034361787
17.0,6.949053331835932
17.5,7.174547924968103
18.0,7.404187915023836
18.5,7.629115385297338
19.0,7.855888328858944
19.5,8.080864186434923
20.0,8.306735398260216
20.5,8.531777945017968
21.0,8.75643644521022
21.5,8.981063298250302
22.0,9.20522899068988
22.5,9.429343161209497
23.0,9.653548800674718
23.5,9.87742062892314
24.0,10.10105918214913
24.5,10.324345004971901
25.0,10.548346431035942
25.5,10.771446788653869
26.0,10.994100639696633
26.5,11.217142498987217
27.0,11.440031754939065
27.5,11.662443197594774
28.0,11.884901561286766
28.5,12.107728099577516
29.0,12.329551972919846
29.5,12.551900273461504
30.0,12.774218810412567
30.5,12.996113778408787
31.0,13.217905446216923
31.5,13.439691298247888
32.0,13.66150530230415
32.5,13.883165628010866
33.0,14.104712648372166
33.5,14.326320620052462
34.0,14.547654299621852
34.5,14.769017991195051
35.0,14.990208562102035
35.5,15.211507249072381
36.0,15.432575143646224
36.5,15.653681186534087
37.0,15.874586519657406
37.5,16.09561880552388
38.0,16.316631300523206
38.5,16.537433214687653
39.0,16.758185111411944
39.5,16.978821070375513
40.0,17.199542794676262
40.5,17.42013221653586
41.0,17.640758055766387
41.5,17.861235007189823
42.0,18.081694563440717
42.5,18.30215731284187
43.0,18.52251575759459
43.5,18.74288300521984
44.0,18.96320368174938
44.5,19.18343301154687
45.0,19.40362583651576
45.5,19.62382343931517
46.0,19.84397336789013
46.5,20.064066984421604
47.0,20.28413077730181
47.5,20.504173109398028
48.0,20.724201209914042
48.5,20.94412223653269
49.0,21.164026607953883
49.5,21.383953481506037
