current_uA,voltage_V
-50.0,21.721237968848893
-49.0,21.283283230490664
-48.0,20.845974561454575
-47.0,20.408644896375254
-46.0,19.97123633982097
-45.0,19.533827755237805
-44.0,19.096369020499445
-43.0,18.65886825135916
-42.0,18.221322324265152
-41.0,17.783724540649725
-40.0,17.346078324850307
-39.0,16.908407884300725
-38.0,16.470630004992977
-37.0,16.0328355979046
-36.0,15.595001989070358
-35.0,15.15706408139838
-34.0,14.719117759454402
-33.0,14.281012244101882
-32.0,13.842871483735925
-31.0,13.404729098561026
-30.0,12.966471870760856
-29.0,12.528163089264886
-28.0,12.089690159512774
-27.0,11.651183006781645
-26.0,11.212499888203663
-25.0,10.773734532851188
-24.0,10.335015957853802
-23.0,9.896115197894224
-22.0,9.457028036579757
-21.0,9.017997894927642
-20.0,8.578637676081906
-19.0,8.139239022147525
-18.0,7.699450290419479
-17.0,7.260042602982712
-16.0,6.819426133238197
-15.0,6.379223301451265
-14.0,5.939614249471671
-13.0,5.498902463399549
-12.0,5.057271400975743
-11.0,4.615408530607905
-10.0,4.174277353555115
-9.0,3.731715581529262
-8.0,3.2856724525749454
-7.0,2.8420537235634122
-6.0,2.392434316637842
-5.0,1.9466617146562488
-4.0,1.48466688132421
-3.0,1.0130677677707176
-2.0,0.49183575230713583
-1.0,0.025406375921796787
0.0,-0.014623954035800012
1.0,-0.02468437795077337
2.0,-0.06701294787844264
3.0,-0.61197193652888
4.0,-0.9078238635753544
5.0,-1.2954438171660823
6.0,-1.6607649820739092
7.0,-2.0205545814900314
8.0,-2.425555608681025
9.0,-2.8494961700873542
10.0,-3.329461583613294
11.0,-3.8552660231665232
12.0,-4.409610862746095
13.0,-4.943636951962383
14.0,-5.446821248228121
15.0,-5.93024122388384
16.0,-6.401587838285011
17.0,-6.865216142159029
18.0,-7.324013585858923
19.0,-7.779669974589563
20.0,-8.233082701398255
21.0,-8.68441442778577
22.0,-9.134262122915313
23.0,-9.58298011316671
24.0,-10.03075523278101
25.0,-10.477688112045797
26.0,-10.924176366726435
27.0,-11.369848486064145
28.0,-11.815173202224779
29.0,-12.259855350996196
30.0,-12.704298077902704
31.0,-13.148377476159782
32.0,-13.59210005858802
33.0,-14.035548739689489
34.0,-14.47870096021011
35.0,-14.921621317996596
36.0,-15.364214380098261
37.0,-15.80666506983152
38.0,-16.248890638946378
39.0,-16.69091769576647
40.0,-17.132717202244304
41.0,-17.57435707964072
42.0,-18.015831821961758
43.0,-18.457160615494793
44.0,-18.898310212748356
45.0,-19.33930583911456
46.0,-19.78015432127295
47.0,-20.220843019966985
48.0,-20.66143760276639
49.0,-21.101921532816235
