current_uA,voltage_V
-50.0,21.682059097252075
-49.5,21.462379752126196
-49.0,21.243342068764285
-48.5,21.024308000415747
-48.0,20.80526205844609
-47.5,20.586169963277065
-47.0,20.36708020803879
-46.5,20.14797681536094
-46.0,19.9288580596337
-45.5,19.709708117577893
-45.0,19.4905388918887
-44.5,19.271385893187702
-44.0,19.052170393889053
-43.5,18.832934441372185
-43.0,18.61373836517247
-42.5,18.394447903564128
-42.0,18.175183787966443
-41.5,17.95588384815678
-41.0,17.7365563789459
-40.5,17.51726002086551
-40.0,17.29788406180063
-39.5,17.078466892999824
-39.0,16.85907199309508
-38.5,16.63964437311223
-38.0,16.42016026052038
-37.5,16.20069533630952
-37.0,15.981134584253148
-36.5,15.761625459287638
-36.0,15.54211222649115
-35.5,15.322455055407122
-35.0,15.102847502284073
-34.5,14.883183637380618
-34.0,14.663504962715468
-33.5,14.44385862034562
-33.0,14.22407275757861
-32.5,14.004345083519578
-32.0,13.784448522716804
-31.5,13.564507173328852
-31.0,13.3446864591161
-30.5,13.124726181853758
-30.0,12.904742982029928
-29.5,12.684791145366626
-29.0,12.464806852516757
-28.5,12.244766927399345
-28.0,12.024615913089766
-27.5,11.804369542669349
-27.0,11.584236604471714
-26.5,11.36400692136792
-26.0,11.143641394440527
-25.5,10.92326643939534
-25.0,10.702803638520415
-24.5,10.482436339856202
-24.0,10.261966466889504
-23.5,10.041235663237932
-23.0,9.820966911469249
-22.5,9.600232579681725
-22.0,9.378988022262813
-21.5,9.15856046306245
-21.0,8.93786087450349
-20.5,8.716566417175192
-20.0,8.495309486209752
-19.5,8.274682953176066
-19.0,8.053573495554348
-18.5,7.832082615568525
-18.0,7.610515608744978
-17.5,7.389707477190837
-17.0,7.167385210426533
-16.5,6.9455432375003365
-16.0,6.7244984132180265
-15.5,6.502285382194035
-15.0,6.280778847144728
-14.5,6.0578522004291155
-14.0,5.83667506417052
-13.5,5.612557354424899
-13.0,5.390254288510723
-12.5,5.165857689818097
-12.0,4.944198047530178
-11.5,4.720640220805952
-11.0,4.496779527949836
-10.5,4.272740616933084
-10.0,4.049020935183893
-9.5,3.824839765497152
-9.0,3.599768205448566
-8.5,3.3667296599641054
-8.0,3.1501451862067533
-7.5,2.9197233891541456
-7.0,2.6883402904365283
-6.5,2.466122378760264
-6.0,2.237141461486688
-5.5,2.0045621095666992
-5.0,1.7827262364362466
-4.5,1.5393694309954726
-4.0,1.155653672249838
-3.5,0.5221998684897954
-3.0,0.18498256368092214
-2.5,0.11108697270084655
-2.0,0.005938366745235277
-1.5,0.009319517073421876
-1.0,0.002734582882556143
-0.5,0.0011932406108880601
0.0,-0.0019119219150369963
0.5,-0.006911935739907128
1.0,-0.012305493760494796
1.5,-0.021659900993547507
2.0,-0.02904128472830374
2.5,-0.04481277143411575
3.0,-0.22961312601959158
3.5,-0.45286751657058405
4.0,-0.5475854292132396
4.5,-0.657360664581127
5.0,-0.8013858315226399
5.5,-0.9353001807282055
6.0,-1.0817196614443636
6.5,-1.1973419269423442
7.0,-1.3410875694344393
7.5,-1.4831437778592012
8.0,-1.625221844923494
8.5,-1.77146879985647
9.0,-1.9054045056526654
9.5,-2.064273860344673
10.0,-2.2158485674222255
10.5,-2.3871116075229426
11.0,-2.56727058793806
11.5,-2.763474283212276
12.0,-2.9678271289393496
12.5,-3.1992137628209845
13.0,-3.45650101414462
13.5,-3.766489218656145
14.0,-4.152530632272317
14.5,-4.642371967925139
15.0,-5.172886384114353
15.5,-5.579928807432843
16.0,-5.9016295828387655
16.5,-6.1944604111408506
17.0,-6.469380357519197
17.5,-6.733406924314259
18.0,-6.989935423487059
18.5,-7.240543748350649
19.0,-7.487447324233032
19.5,-7.731214547741253
20.0,-7.971881183157088
20.5,-8.210766818366956
21.0,-8.4477401408648
21.5,-8.68292122998131
22.0,-8.916821626773105
22.5,-9.150070309867992
23.0,-9.381916849263181
23.5,-9.613051298342645
24.0,-9.843242083437056
24.5,-10.073164097277342
25.0,-10.301969058696468
25.5,-10.53055198868756
26.0,-10.758764467139363
26.5,-10.98627981746498
27.0,-11.21362103890823
27.5,-11.440364716250219
28.0,-11.666840326131357
28.5,-11.89288159963471
29.0,-12.118917658112004
29.5,-12.344479562899622
30.0,-12.569744992284905
30.5,-12.794830875288673
31.0,-13.01982510015041
31.5,-13.244555687201457
32.0,-13.46896175420608
32.5,-13.693349184464653
33.0,-13.917431480214345
33.5,-14.14142246617046
34.0,-14.365197467426682
34.5,-14.588920536963885
35.0,-14.812550109313245
35.5,-15.035912181600466
36.0,-15.2592004080736
36.5,-15.482346971175541
37.0,-15.7053404749926
37.5,-15.92829110862972
38.0,-16.15108752243457
38.5,-16.373861030767884
39.0,-16.59644361049882
39.5,-16.818974557296542
40.0,-17.041366279314772
40.5,-17.26371271745376
41.0,-17.485956324608836
41.5,-17.708167447863335
42.0,-17.930255698914554
42.5,-18.152268779389818
43.0,-18.374199140950502
43.5,-18.59608942109046
44.0,-18.81788047875439
44.5,-19.0395405605275
45.0,-19.261267895025192
45.5,-19.48285559690564
46.0,-19.70438222440576
46.5,-19.925854986067844
47.0,-20.14725832442249
47.5,-20.36860885891408
48.0,-20.589921697030952
48.5,-20.811123761617218
49.0,-21.03231093688573
49.5,-21.253444043694774
